;r1;r2;r3;r4;r5;r6;time;datetime;curr1;curr2;curr3;curr4;curr5;curr6
0;26285;-5676;0;7762;19032;856;51,631447;2025-09-16 09:45:07.558950;0,0;0,0;0,0;0,0;0,0;0,0
0;26285;-5676;0;7762;19032;856;51,661234;2025-09-16 09:45:07.587737;0,0;0,0;0,0;0,0;0,0;0,0
0;27402;-4854;0;7462;17729;1157;51,692233;2025-09-16 09:45:07.618736;0,0;0,0;0,0;0,0;0,0;0,0
0;-21661;-17966;0;-31612;760;-6667;51,723235;2025-09-16 09:45:07.649738;0,0;0,0;0,0;0,0;0,0;0,0
0;-21661;-17966;0;-31612;760;-6667;51,754024;2025-09-16 09:45:07.680527;0,0;0,0;0,0;0,0;0,0;0,0
0;-21661;-17966;0;-31913;108;-6367;51,785023;2025-09-16 09:45:07.711526;0,0;0,0;0,0;0,0;0,0;0,0
0;28519;-4442;0;6860;16426;2059;51,821019;2025-09-16 09:45:07.747522;0,0;0,0;0,0;0,0;0,0;0,0
0;29635;-3619;0;6259;15124;2660;51,851799;2025-09-16 09:45:07.778302;0,0;0,0;0,0;0,0;0,0;0,0
0;-22777;-19200;0;-31011;1411;-6968;51,881803;2025-09-16 09:45:07.808306;0,0;0,0;0,0;0,0;0,0;0,0
0;-22777;-19200;0;-31011;1411;-6968;51,911807;2025-09-16 09:45:07.838310;0,0;0,0;0,0;0,0;0,0;0,0
0;-23336;-19612;0;-31011;2062;-7269;51,942893;2025-09-16 09:45:07.869396;0,0;0,0;0,0;0,0;0,0;0,0
0;30752;-2797;0;5357;13821;2961;51,972595;2025-09-16 09:45:07.899098;0,0;0,0;0,0;0,0;0,0;0,0
0;30752;-2797;0;5357;13821;2961;52,00459;2025-09-16 09:45:07.931093;0,0;0,0;0,0;0,0;0,0;0,0
0;31310;-2385;0;5357;13170;3261;52,035593;2025-09-16 09:45:07.963191;0,0;0,0;0,0;0,0;0,0;0,0
0;-25010;-20434;0;-30410;3365;-7569;52,066401;2025-09-16 09:45:07.993903;0,0;0,0;0,0;0,0;0,0;0,0
0;-24452;-20023;0;-30710;3365;-7870;52,101425;2025-09-16 09:45:08.027928;0,0;0,0;0,0;0,0;0,0;0,0
0;31310;-1974;0;5357;13170;3562;52,12941;2025-09-16 09:45:08.056910;0,0;0,0;0,0;0,0;0,0;0,0
0;31310;-1974;0;5357;13170;3562;52,161199;2025-09-16 09:45:08.087702;0,0;0,0;0,0;0,0;0,0;0,0
0;32427;-1151;0;5057;11867;4163;52,192206;2025-09-16 09:45:08.119704;0,0;0,0;0,0;0,0;0,0;0,0
0;-26685;-20846;0;-29808;5319;-8170;52,223201;2025-09-16 09:45:08.149704;0,0;0,0;0,0;0,0;0,0;0,0
0;-26685;-20846;0;-29808;5319;-8170;52,253991;2025-09-16 09:45:08.181528;0,0;0,0;0,0;0,0;0,0;0,0
0;-25569;-20434;0;-30109;4668;-8471;52,286003;2025-09-16 09:45:08.213505;0,0;0,0;0,0;0,0;0,0;0,0
0;-29760;494;0;3554;8610;5666;52,316996;2025-09-16 09:45:08.243499;0,0;0,0;0,0;0,0;0,0;0,0
0;-29760;494;0;3554;9262;5065;52,349116;2025-09-16 09:45:08.276617;0,0;0,0;0,0;0,0;0,0;0,0
0;-26127;-21257;0;-29808;5970;-8772;52,380806;2025-09-16 09:45:08.308304;0,0;0,0;0,0;0,0;0,0;0,0
0;-29760;906;0;3253;8610;5967;52,4118;2025-09-16 09:45:08.338303;0,0;0,0;0,0;0,0;0,0;0,0
0;-27244;-21668;0;-29207;6622;-8772;52,441891;2025-09-16 09:45:08.368394;0,0;0,0;0,0;0,0;0,0;0,0
0;-28643;906;0;2952;7959;6267;52,472621;2025-09-16 09:45:08.399124;0,0;0,0;0,0;0,0;0,0;0,0
0;-28643;906;0;2952;7959;6267;52,504613;2025-09-16 09:45:08.432116;0,0;0,0;0,0;0,0;0,0;0,0
0;-28085;1728;0;2351;6656;6568;52,535618;2025-09-16 09:45:08.462121;0,0;0,0;0,0;0,0;0,0;0,0
0;-26685;-21257;0;-29808;5319;-8772;52,5664;2025-09-16 09:45:08.493914;0,0;0,0;0,0;0,0;0,0;0,0
0;-28918;-22903;0;-28606;8576;-9674;52,601403;2025-09-16 09:45:08.527906;0,0;0,0;0,0;0,0;0,0;0,0
0;-26968;2140;0;2050;6005;6869;52,631405;2025-09-16 09:45:08.557908;0,0;0,0;0,0;0,0;0,0;0,0
0;-28918;-23314;0;-28906;8576;-9674;52,66121;2025-09-16 09:45:08.587713;0,0;0,0;0,0;0,0;0,0;0,0
0;-25293;2962;0;1449;4702;7770;52,692205;2025-09-16 09:45:08.618708;0,0;0,0;0,0;0,0;0,0;0,0
0;-29477;-23725;0;-28305;8576;-9974;52,724229;2025-09-16 09:45:08.650732;0,0;0,0;0,0;0,0;0,0;0,0
0;-25852;3374;0;1449;4702;7770;52,754012;2025-09-16 09:45:08.680515;0,0;0,0;0,0;0,0;0,0;0,0
0;-30035;-23725;0;-28305;9227;-10275;52,786006;2025-09-16 09:45:08.712509;0,0;0,0;0,0;0,0;0,0;0,0
0;-23619;5019;0;247;2097;8973;52,821006;2025-09-16 09:45:08.748511;0,0;0,0;0,0;0,0;0,0;0,0
0;-23619;4608;0;547;2748;8973;52,851106;2025-09-16 09:45:08.778610;0,0;0,0;0,0;0,0;0,0;0,0
0;-30593;-24137;0;-28005;10530;-10575;52,881787;2025-09-16 09:45:08.808290;0,0;0,0;0,0;0,0;0,0;0,0
0;-23619;4608;0;848;2748;8672;52,911789;2025-09-16 09:45:08.838292;0,0;0,0;0,0;0,0;0,0;0,0
0;-31710;-24959;0;-27704;11181;-10876;52,941912;2025-09-16 09:45:08.868415;0,0;0,0;0,0;0,0;0,0;0,0
0;-22502;5431;0;247;2097;8973;52,972551;2025-09-16 09:45:08.899054;0,0;0,0;0,0;0,0;0,0;0,0
0;-31152;-24548;0;-28005;10530;-10876;53,004626;2025-09-16 09:45:08.932142;0,0;0,0;0,0;0,0;0,0;0,0
0;-22502;5431;0;-54;794;9274;53,035643;2025-09-16 09:45:08.962146;0,0;0,0;0,0;0,0;0,0;0,0
0;-30593;-24137;0;-28005;9878;-10275;53,066424;2025-09-16 09:45:08.992927;0,0;0,0;0,0;0,0;0,0;0,0
0;-31710;-24959;0;-27403;11181;-10876;53,101427;2025-09-16 09:45:09.027930;0,0;0,0;0,0;0,0;0,0;0,0
0;-21385;5842;0;-354;794;9274;53,131431;2025-09-16 09:45:09.057934;0,0;0,0;0,0;0,0;0,0;0,0
0;-31152;-24548;0;-27403;10530;-10575;53,161239;2025-09-16 09:45:09.087742;0,0;0,0;0,0;0,0;0,0;0,0
0;-21385;5842;0;-354;794;9574;53,192232;2025-09-16 09:45:09.119748;0,0;0,0;0,0;0,0;0,0;0,0
0;-31710;-24959;0;-27403;11181;-10876;53,22326;2025-09-16 09:45:09.149763;0,0;0,0;0,0;0,0;0,0;0,0
0;-21385;6253;0;-354;143;9574;53,254328;2025-09-16 09:45:09.181517;0,0;0,0;0,0;0,0;0,0;0,0
0;32151;-25782;0;-27103;12484;-11477;53,285112;2025-09-16 09:45:09.212641;0,0;0,0;0,0;0,0;0,0;0,0
0;-20827;6665;0;-956;-508;10175;53,317112;2025-09-16 09:45:09.243615;0,0;0,0;0,0;0,0;0,0;0,0
0;-19711;7076;0;-1256;-1160;10777;53,350199;2025-09-16 09:45:09.277713;0,0;0,0;0,0;0,0;0,0;0,0
0;32151;-25782;0;-26802;13135;-11477;53,379913;2025-09-16 09:45:09.307418;0,0;0,0;0,0;0,0;0,0;0,0
0;-18036;8310;0;-1858;-3114;11378;53,410918;2025-09-16 09:45:09.337421;0,0;0,0;0,0;0,0;0,0;0,0
0;32151;-26193;0;-27103;13135;-11477;53,442001;2025-09-16 09:45:09.369511;0,0;0,0;0,0;0,0;0,0;0,0
0;-18036;8722;0;-1858;-3765;11678;53,47274;2025-09-16 09:45:09.399243;0,0;0,0;0,0;0,0;0,0;0,0
0;32710;-25782;0;-26802;12484;-11477;53,504727;2025-09-16 09:45:09.431230;0,0;0,0;0,0;0,0;0,0;0,0
0;-18036;8722;0;-2158;-3765;11979;53,535746;2025-09-16 09:45:09.462249;0,0;0,0;0,0;0,0;0,0;0,0
0;32710;-25782;0;-27103;12484;-11477;53,566517;2025-09-16 09:45:09.494013;0,0;0,0;0,0;0,0;0,0;0,0
0;32710;-25782;0;-27103;12484;-11477;53,60151;2025-09-16 09:45:09.528013;0,0;0,0;0,0;0,0;0,0;0,0
0;32710;-25782;0;-27103;12484;-11477;53,631517;2025-09-16 09:45:09.558020;0,0;0,0;0,0;0,0;0,0;0,0
0;32151;-26193;0;-26802;13135;-11778;53,661327;2025-09-16 09:45:09.587830;0,0;0,0;0,0;0,0;0,0;0,0
0;-17477;8310;0;-2158;-3765;11678;53,691346;2025-09-16 09:45:09.617849;0,0;0,0;0,0;0,0;0,0;0,0
0;31035;-26605;0;-26802;13786;-12078;53,725323;2025-09-16 09:45:09.652825;0,0;0,0;0,0;0,0;0,0;0,0
0;-17477;8722;0;-2158;-3765;11678;53,754417;2025-09-16 09:45:09.680920;0,0;0,0;0,0;0,0;0,0;0,0
0;30476;-27016;0;-26201;14438;-12379;53,785121;2025-09-16 09:45:09.711624;0,0;0,0;0,0;0,0;0,0;0,0
0;-17477;8722;0;-2459;-3765;11979;53,821123;2025-09-16 09:45:09.747626;0,0;0,0;0,0;0,0;0,0;0,0
0;-15803;9956;0;-2759;-5068;12280;53,85121;2025-09-16 09:45:09.777713;0,0;0,0;0,0;0,0;0,0;0,0
0;-15803;9956;0;-2759;-5068;12280;53,881897;2025-09-16 09:45:09.809396;0,0;0,0;0,0;0,0;0,0;0,0
0;-15803;9956;0;-2759;-5068;12280;53,911897;2025-09-16 09:45:09.838400;0,0;0,0;0,0;0,0;0,0;0,0
0;30476;-27016;0;-26201;14438;-12379;53,941998;2025-09-16 09:45:09.868501;0,0;0,0;0,0;0,0;0,0;0,0
0;30476;-27016;0;-26201;14438;-12379;53,972692;2025-09-16 09:45:09.899195;0,0;0,0;0,0;0,0;0,0;0,0
0;30476;-27428;0;-25900;15089;-12379;54,004697;2025-09-16 09:45:09.931200;0,0;0,0;0,0;0,0;0,0;0,0
0;-15244;10367;0;-3361;-6370;13182;54,035701;2025-09-16 09:45:09.963204;0,0;0,0;0,0;0,0;0,0;0,0
0;29918;-27428;0;-25600;15089;-12379;54,066477;2025-09-16 09:45:09.992980;0,0;0,0;0,0;0,0;0,0;0,0
0;-13569;11190;0;-4262;-8324;14083;54,101473;2025-09-16 09:45:10.027976;0,0;0,0;0,0;0,0;0,0;0,0
0;-13569;11190;0;-4262;-8324;14083;54,131471;2025-09-16 09:45:10.057974;0,0;0,0;0,0;0,0;0,0;0,0
0;29918;-27839;0;-25900;15089;-12379;54,161259;2025-09-16 09:45:10.087762;0,0;0,0;0,0;0,0;0,0;0,0
0;-13569;11190;0;-3661;-7022;13482;54,192258;2025-09-16 09:45:10.119755;0,0;0,0;0,0;0,0;0,0;0,0
0;-13569;11190;0;-3661;-7022;13482;54,223279;2025-09-16 09:45:10.149782;0,0;0,0;0,0;0,0;0,0;0,0
0;-13569;11190;0;-3962;-7673;13783;54,254362;2025-09-16 09:45:10.181864;0,0;0,0;0,0;0,0;0,0;0,0
0;31035;-27428;0;-26201;14438;-12078;54,285059;2025-09-16 09:45:10.211562;0,0;0,0;0,0;0,0;0,0;0,0
0;31035;-27428;0;-26201;14438;-12078;54,318051;2025-09-16 09:45:10.245551;0,0;0,0;0,0;0,0;0,0;0,0
0;-11336;12424;0;-4864;-9627;14083;54,349218;2025-09-16 09:45:10.276716;0,0;0,0;0,0;0,0;0,0;0,0
0;-11336;12424;0;-4864;-9627;14083;54,379918;2025-09-16 09:45:10.307426;0,0;0,0;0,0;0,0;0,0;0,0
0;-11895;12424;0;-4563;-8976;14384;54,410924;2025-09-16 09:45:10.337427;0,0;0,0;0,0;0,0;0,0;0,0
0;29360;-28250;0;-25600;16392;-12980;54,441924;2025-09-16 09:45:10.368427;0,0;0,0;0,0;0,0;0,0;0,0
0;29360;-28250;0;-25600;16392;-12980;54,47271;2025-09-16 09:45:10.399213;0,0;0,0;0,0;0,0;0,0;0,0
0;28802;-28250;0;-25299;16392;-13281;54,50471;2025-09-16 09:45:10.431213;0,0;0,0;0,0;0,0;0,0;0,0
0;-10220;13247;0;-5465;-10278;14685;54,535707;2025-09-16 09:45:10.462210;0,0;0,0;0,0;0,0;0,0;0,0
0;-10220;13247;0;-5465;-10278;14685;54,56653;2025-09-16 09:45:10.493033;0,0;0,0;0,0;0,0;0,0;0,0
0;-10220;13247;0;-5465;-11581;15286;54,601528;2025-09-16 09:45:10.528031;0,0;0,0;0,0;0,0;0,0;0,0
0;-10778;12835;0;-4864;-10278;14384;54,631518;2025-09-16 09:45:10.559029;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29896;0;-24698;18997;-13882;54,661307;2025-09-16 09:45:10.587810;0,0;0,0;0,0;0,0;0,0;0,0
0;-11895;12835;0;-4864;-9627;14384;54,69131;2025-09-16 09:45:10.618818;0,0;0,0;0,0;0,0;0,0;0,0
0;-11895;12835;0;-4864;-9627;14384;54,723313;2025-09-16 09:45:10.651409;0,0;0,0;0,0;0,0;0,0;0,0
0;-10778;12835;0;-5164;-10278;14985;54,7541;2025-09-16 09:45:10.681603;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;18346;-13882;54,785506;2025-09-16 09:45:10.712009;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;18346;-13882;54,81649;2025-09-16 09:45:10.742993;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;18346;-13882;54,851609;2025-09-16 09:45:10.778112;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;17694;-13582;54,881288;2025-09-16 09:45:10.808794;0,0;0,0;0,0;0,0;0,0;0,0
0;-9103;14069;0;-5766;-11581;15586;54,91129;2025-09-16 09:45:10.837793;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29896;0;-24397;18997;-14183;54,941299;2025-09-16 09:45:10.867802;0,0;0,0;0,0;0,0;0,0;0,0
0;-9103;14069;0;-6066;-12232;15586;54,973092;2025-09-16 09:45:10.899595;0,0;0,0;0,0;0,0;0,0;0,0
0;26010;-30307;0;-24397;18997;-13882;55,004083;2025-09-16 09:45:10.930586;0,0;0,0;0,0;0,0;0,0;0,0
0;-9103;14069;0;-5766;-12232;15586;55,035095;2025-09-16 09:45:10.961598;0,0;0,0;0,0;0,0;0,0;0,0
0;-9103;14069;0;-5766;-12232;15586;55,066861;2025-09-16 09:45:10.993364;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;17694;-13281;55,101877;2025-09-16 09:45:11.029366;0,0;0,0;0,0;0,0;0,0;0,0
0;-9103;14069;0;-6066;-12232;15586;55,131856;2025-09-16 09:45:11.058359;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;18346;-13882;55,161653;2025-09-16 09:45:11.088156;0,0;0,0;0,0;0,0;0,0;0,0
0;-7987;14892;0;-6367;-13535;16188;55,191652;2025-09-16 09:45:11.118155;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;18346;-13882;55,222647;2025-09-16 09:45:11.149150;0,0;0,0;0,0;0,0;0,0;0,0
0;-7987;14892;0;-6367;-12884;15887;55,254757;2025-09-16 09:45:11.182251;0,0;0,0;0,0;0,0;0,0;0,0
0;25452;-30307;0;-24097;19648;-14183;55,285438;2025-09-16 09:45:11.211941;0,0;0,0;0,0;0,0;0,0;0,0
0;-8545;14892;0;-6667;-13535;16188;55,316436;2025-09-16 09:45:11.242939;0,0;0,0;0,0;0,0;0,0;0,0
0;26010;-30307;0;-24097;19648;-14183;55,351544;2025-09-16 09:45:11.278047;0,0;0,0;0,0;0,0;0,0;0,0
0;25452;-30307;0;-24097;20300;-14483;55,381254;2025-09-16 09:45:11.307757;0,0;0,0;0,0;0,0;0,0;0,0
0;-5753;15715;0;-6968;-14838;16789;55,411239;2025-09-16 09:45:11.337742;0,0;0,0;0,0;0,0;0,0;0,0
0;25452;-30719;0;-23796;20300;-14784;55,442239;2025-09-16 09:45:11.369737;0,0;0,0;0,0;0,0;0,0;0,0
0;-6312;16126;0;-7269;-14838;17090;55,473006;2025-09-16 09:45:11.400529;0,0;0,0;0,0;0,0;0,0;0,0
0;25452;-30719;0;-23796;20300;-14483;55,504019;2025-09-16 09:45:11.430522;0,0;0,0;0,0;0,0;0,0;0,0
0;-4079;16949;0;-8170;-16792;17991;55,536008;2025-09-16 09:45:11.462511;0,0;0,0;0,0;0,0;0,0;0,0
0;24894;-30719;0;-23796;19648;-14483;55,566809;2025-09-16 09:45:11.493312;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31953;0;-23495;22254;-15085;55,601803;2025-09-16 09:45:11.529300;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17772;0;-8471;-18094;18292;55,628802;2025-09-16 09:45:11.556310;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31541;0;-23195;21602;-15085;55,660497;2025-09-16 09:45:11.587000;0,0;0,0;0,0;0,0;0,0;0,0
0;-5195;16538;0;-7569;-15489;17090;55,691602;2025-09-16 09:45:11.619105;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;-31953;0;-22894;22254;-15385;55,722722;2025-09-16 09:45:11.650116;0,0;0,0;0,0;0,0;0,0;0,0
0;-5195;16538;0;-7870;-16140;17390;55,754689;2025-09-16 09:45:11.682197;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-31541;0;-23195;22254;-15085;55,785381;2025-09-16 09:45:11.711884;0,0;0,0;0,0;0,0;0,0;0,0
0;-5753;16538;0;-7870;-16140;17390;55,816388;2025-09-16 09:45:11.742891;0,0;0,0;0,0;0,0;0,0;0,0
0;24335;-31541;0;-23495;20951;-15085;55,852483;2025-09-16 09:45:11.780019;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-32364;0;-23195;21602;-15085;55,8812;2025-09-16 09:45:11.808686;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18183;0;-9072;-18746;18593;55,911172;2025-09-16 09:45:11.837675;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-31541;0;-23195;21602;-15085;55,942177;2025-09-16 09:45:11.869688;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18594;0;-9072;-18746;18893;55,973029;2025-09-16 09:45:11.900539;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-31541;0;-23195;21602;-15085;56,004027;2025-09-16 09:45:11.931567;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18594;0;-8772;-18746;18893;56,037019;2025-09-16 09:45:11.963522;0,0;0,0;0,0;0,0;0,0;0,0
0;-1287;19006;0;-9072;-20049;19194;56,06682;2025-09-16 09:45:11.994265;0,0;0,0;0,0;0,0;0,0;0,0
0;-1287;19006;0;-9072;-20049;19194;56,101815;2025-09-16 09:45:12.029258;0,0;0,0;0,0;0,0;0,0;0,0
0;-729;19417;0;-9674;-20700;19494;56,131834;2025-09-16 09:45:12.058337;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;32761;0;-22594;23556;-15686;56,161925;2025-09-16 09:45:12.089030;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;32761;0;-22594;23556;-15686;56,191627;2025-09-16 09:45:12.118130;0,0;0,0;0,0;0,0;0,0;0,0
0;21544;32349;0;-22293;24208;-15986;56,22262;2025-09-16 09:45:12.149123;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18183;0;-8772;-18094;18593;56,254716;2025-09-16 09:45:12.183216;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;32761;0;-22894;22254;-15385;56,285406;2025-09-16 09:45:12.211909;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;19006;0;-9373;-19397;19194;56,316411;2025-09-16 09:45:12.243917;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;19006;0;-9373;-19397;19194;56,351503;2025-09-16 09:45:12.278006;0,0;0,0;0,0;0,0;0,0;0,0
0;21544;32761;0;-22594;23556;-15986;56,381197;2025-09-16 09:45:12.307700;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;18594;0;-9072;-19397;18893;56,411205;2025-09-16 09:45:12.338693;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;18594;0;-9072;-19397;18893;56,442221;2025-09-16 09:45:12.369691;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18594;0;-9072;-19397;19194;56,472988;2025-09-16 09:45:12.399491;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31953;0;-23195;22254;-15385;56,504012;2025-09-16 09:45:12.431501;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31953;0;-23195;22254;-15385;56,535993;2025-09-16 09:45:12.463492;0,0;0,0;0,0;0,0;0,0;0,0
0;21544;32349;0;-22594;22905;-15986;56,566844;2025-09-16 09:45:12.494357;0,0;0,0;0,0;0,0;0,0;0,0
0;21544;32349;0;-22594;22905;-15986;56,601875;2025-09-16 09:45:12.529352;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;19006;0;-9373;-20049;19494;56,631845;2025-09-16 09:45:12.559355;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-32364;0;-22894;22254;-15385;56,661937;2025-09-16 09:45:12.588440;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-32364;0;-22894;22254;-15385;56,691621;2025-09-16 09:45:12.618124;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;32349;0;-22293;24208;-16287;56,722627;2025-09-16 09:45:12.649130;0,0;0,0;0,0;0,0;0,0;0,0
0;-1287;19006;0;-9373;-19397;19194;56,754717;2025-09-16 09:45:12.682223;0,0;0,0;0,0;0,0;0,0;0,0
0;-1287;19006;0;-9373;-19397;19194;56,785416;2025-09-16 09:45:12.711919;0,0;0,0;0,0;0,0;0,0;0,0
0;-1287;19006;0;-9674;-20049;19494;56,816429;2025-09-16 09:45:12.742932;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-31953;0;-23195;22254;-15385;56,850524;2025-09-16 09:45:12.777027;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;-31953;0;-22894;22254;-15686;56,8812;2025-09-16 09:45:12.808710;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;19006;0;-9373;-19397;18893;56,911192;2025-09-16 09:45:12.837695;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;19006;0;-9373;-19397;18893;56,942199;2025-09-16 09:45:12.868702;0,0;0,0;0,0;0,0;0,0;0,0
0;-1287;19006;0;-9674;-19397;19494;56,972996;2025-09-16 09:45:12.899499;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;-32364;0;-22894;22254;-15686;57,004005;2025-09-16 09:45:12.930508;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;-32364;0;-22894;22254;-15686;57,035997;2025-09-16 09:45:12.962500;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31541;0;-23195;21602;-14784;57,066782;2025-09-16 09:45:12.993285;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;32761;0;-22594;22905;-15686;57,101783;2025-09-16 09:45:13.028286;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;18594;0;-9373;-19397;19194;57,131785;2025-09-16 09:45:13.058288;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-32364;0;-22594;22905;-15686;57,161887;2025-09-16 09:45:13.088390;0,0;0,0;0,0;0,0;0,0;0,0
0;-1845;18594;0;-9072;-19397;19194;57,191581;2025-09-16 09:45:13.119081;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;-32364;0;-22594;23556;-15986;57,222582;2025-09-16 09:45:13.150088;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18594;0;-8772;-18746;19194;57,254671;2025-09-16 09:45:13.182174;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18594;0;-8772;-18746;19194;57,285366;2025-09-16 09:45:13.211869;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17772;0;-8772;-18746;18893;57,316366;2025-09-16 09:45:13.242869;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-31953;0;-22894;21602;-14784;57,351469;2025-09-16 09:45:13.277972;0,0;0,0;0,0;0,0;0,0;0,0
0;22660;-31953;0;-23195;21602;-15085;57,381181;2025-09-16 09:45:13.307684;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17772;0;-8772;-18094;18893;57,411244;2025-09-16 09:45:13.338680;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-32364;0;-23195;22254;-15385;57,442166;2025-09-16 09:45:13.368669;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17772;0;-8772;-18746;18593;57,472959;2025-09-16 09:45:13.399462;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31541;0;-23195;21602;-15085;57,503958;2025-09-16 09:45:13.431464;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18594;0;-8772;-18094;18593;57,535969;2025-09-16 09:45:13.463496;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;-32364;0;-22894;22254;-15686;57,567741;2025-09-16 09:45:13.495251;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;32761;0;-22594;22905;-15986;57,601744;2025-09-16 09:45:13.529249;0,0;0,0;0,0;0,0;0,0;0,0
0;-2404;18594;0;-9072;-18746;18893;57,630742;2025-09-16 09:45:13.558265;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;32761;0;-22293;22905;-15986;57,661845;2025-09-16 09:45:13.589340;0,0;0,0;0,0;0,0;0,0;0,0
0;-4079;17360;0;-8170;-16792;17991;57,69158;2025-09-16 09:45:13.618083;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;-32364;0;-22594;23556;-15686;57,723542;2025-09-16 09:45:13.651047;0,0;0,0;0,0;0,0;0,0;0,0
0;-4637;16949;0;-8170;-16792;17691;57,754629;2025-09-16 09:45:13.681132;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-31953;0;-23195;22254;-15385;57,785335;2025-09-16 09:45:13.711838;0,0;0,0;0,0;0,0;0,0;0,0
0;-4079;17772;0;-8471;-18094;18593;57,816334;2025-09-16 09:45:13.742837;0,0;0,0;0,0;0,0;0,0;0,0
0;23219;-31541;0;-23495;21602;-15085;57,851343;2025-09-16 09:45:13.777846;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31541;0;-23495;21602;-15085;57,881149;2025-09-16 09:45:13.808654;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17360;0;-8170;-17443;17991;57,911146;2025-09-16 09:45:13.837649;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31130;0;-23495;21602;-15085;57,942144;2025-09-16 09:45:13.868647;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17772;0;-8471;-18094;18292;57,97295;2025-09-16 09:45:13.899453;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31541;0;-23495;21602;-15085;58,00395;2025-09-16 09:45:13.931456;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17772;0;-8471;-17443;17991;58,036947;2025-09-16 09:45:13.963450;0,0;0,0;0,0;0,0;0,0;0,0
0;-3520;17772;0;-8471;-17443;17991;58,071767;2025-09-16 09:45:13.998270;0,0;0,0;0,0;0,0;0,0;0,0
0;23777;-31541;0;-23195;21602;-15085;58,101764;2025-09-16 09:45:14.028267;0,0;0,0;0,0;0,0;0,0;0,0
0;-5195;16949;0;-7870;-16140;17691;58,131762;2025-09-16 09:45:14.058265;0,0;0,0;0,0;0,0;0,0;0,0
